"analysisId","Eval","predictionThreshold","preferenceThreshold","positiveCount","negativeCount","trueCount","falseCount","truePositiveCount","trueNegativeCount","falsePositiveCount","falseNegativeCount","f1Score","accuracy","sensitivity","falseNegativeRate","falsePositiveRate","specificity","positivePredictiveValue","falseDiscoveryRate","negativePredictiveValue","falseOmissionRate","positiveLikelihoodRatio","negativeLikelihoodRatio","diagnosticOddsRatio"
"20200513172701","train",0.0228196629,0.160590434284474,692,6809,816,6685,678,6671,14,138,0.89920424403183,0.979736035195307,0.830882352941177,0.169117647058824,0.00209424083769634,0.997905759162304,0.979768786127168,0.0202312138728324,0.979732706711705,0.0202672932882949,396.746323529412,0.169472563422011,2341.0652173913
"20200513172701","train",0.0228196629,0.160590434284474,692,6809,816,6685,678,6671,14,138,0.89920424403183,0.979736035195307,0.830882352941177,0.169117647058824,0.00209424083769634,0.997905759162304,0.979768786127168,0.0202312138728324,0.979732706711705,0.0202672932882949,396.746323529412,0.169472563422011,2341.0652173913
"20200513172701","train",0.0228196629,0.160590434284474,692,6809,816,6685,678,6671,14,138,0.89920424403183,0.979736035195307,0.830882352941177,0.169117647058824,0.00209424083769634,0.997905759162304,0.979768786127168,0.0202312138728324,0.979732706711705,0.0202672932882949,396.746323529412,0.169472563422011,2341.0652173913
"20200513172701","train",0.0228196629,0.160590434284474,692,6809,816,6685,678,6671,14,138,0.89920424403183,0.979736035195307,0.830882352941177,0.169117647058824,0.00209424083769634,0.997905759162304,0.979768786127168,0.0202312138728324,0.979732706711705,0.0202672932882949,396.746323529412,0.169472563422011,2341.0652173913
"20200513172701","train",0.0228196629,0.160590434284474,692,6809,816,6685,678,6671,14,138,0.89920424403183,0.979736035195307,0.830882352941177,0.169117647058824,0.00209424083769634,0.997905759162304,0.979768786127168,0.0202312138728324,0.979732706711705,0.0202672932882949,396.746323529412,0.169472563422011,2341.0652173913
"20200513172701","train",0.0228196629,0.160590434284474,692,6809,816,6685,678,6671,14,138,0.89920424403183,0.979736035195307,0.830882352941177,0.169117647058824,0.00209424083769634,0.997905759162304,0.979768786127168,0.0202312138728324,0.979732706711705,0.0202672932882949,396.746323529412,0.169472563422011,2341.0652173913
"20200513172701","train",0.0228196629,0.160590434284474,692,6809,816,6685,678,6671,14,138,0.89920424403183,0.979736035195307,0.830882352941177,0.169117647058824,0.00209424083769634,0.997905759162304,0.979768786127168,0.0202312138728324,0.979732706711705,0.0202672932882949,396.746323529412,0.169472563422011,2341.0652173913
"20200513172701","train",0.0228196629,0.160590434284474,692,6809,816,6685,678,6671,14,138,0.89920424403183,0.979736035195307,0.830882352941177,0.169117647058824,0.00209424083769634,0.997905759162304,0.979768786127168,0.0202312138728324,0.979732706711705,0.0202672932882949,396.746323529412,0.169472563422011,2341.0652173913
"20200513172701","train",0.0228196629,0.160590434284474,692,6809,816,6685,678,6671,14,138,0.89920424403183,0.979736035195307,0.830882352941177,0.169117647058824,0.00209424083769634,0.997905759162304,0.979768786127168,0.0202312138728324,0.979732706711705,0.0202672932882949,396.746323529412,0.169472563422011,2341.0652173913
"20200513172701","train",0.0228196629,0.160590434284474,692,6809,816,6685,678,6671,14,138,0.89920424403183,0.979736035195307,0.830882352941177,0.169117647058824,0.00209424083769634,0.997905759162304,0.979768786127168,0.0202312138728324,0.979732706711705,0.0202672932882949,396.746323529412,0.169472563422011,2341.0652173913
"20200513172701","train",0.0228196629,0.160590434284474,692,6809,816,6685,678,6671,14,138,0.89920424403183,0.979736035195307,0.830882352941177,0.169117647058824,0.00209424083769634,0.997905759162304,0.979768786127168,0.0202312138728324,0.979732706711705,0.0202672932882949,396.746323529412,0.169472563422011,2341.0652173913
"20200513172701","train",0.0228196629,0.160590434284474,692,6809,816,6685,678,6671,14,138,0.89920424403183,0.979736035195307,0.830882352941177,0.169117647058824,0.00209424083769634,0.997905759162304,0.979768786127168,0.0202312138728324,0.979732706711705,0.0202672932882949,396.746323529412,0.169472563422011,2341.0652173913
"20200513172701","train",0.0228196629,0.160590434284474,692,6809,816,6685,678,6671,14,138,0.89920424403183,0.979736035195307,0.830882352941177,0.169117647058824,0.00209424083769634,0.997905759162304,0.979768786127168,0.0202312138728324,0.979732706711705,0.0202672932882949,396.746323529412,0.169472563422011,2341.0652173913
"20200513172701","train",0.0228196629,0.160590434284474,692,6809,816,6685,678,6671,14,138,0.89920424403183,0.979736035195307,0.830882352941177,0.169117647058824,0.00209424083769634,0.997905759162304,0.979768786127168,0.0202312138728324,0.979732706711705,0.0202672932882949,396.746323529412,0.169472563422011,2341.0652173913
"20200513172701","train",0.0228196629,0.160590434284474,692,6809,816,6685,678,6671,14,138,0.89920424403183,0.979736035195307,0.830882352941177,0.169117647058824,0.00209424083769634,0.997905759162304,0.979768786127168,0.0202312138728324,0.979732706711705,0.0202672932882949,396.746323529412,0.169472563422011,2341.0652173913
"20200513172701","train",0.0228196629,0.160590434284474,692,6809,816,6685,678,6671,14,138,0.89920424403183,0.979736035195307,0.830882352941177,0.169117647058824,0.00209424083769634,0.997905759162304,0.979768786127168,0.0202312138728324,0.979732706711705,0.0202672932882949,396.746323529412,0.169472563422011,2341.0652173913
"20200513172701","train",0.0228196629,0.160590434284474,692,6809,816,6685,678,6671,14,138,0.89920424403183,0.979736035195307,0.830882352941177,0.169117647058824,0.00209424083769634,0.997905759162304,0.979768786127168,0.0202312138728324,0.979732706711705,0.0202672932882949,396.746323529412,0.169472563422011,2341.0652173913
"20200513172701","train",0.0228196629,0.160590434284474,692,6809,816,6685,678,6671,14,138,0.89920424403183,0.979736035195307,0.830882352941177,0.169117647058824,0.00209424083769634,0.997905759162304,0.979768786127168,0.0202312138728324,0.979732706711705,0.0202672932882949,396.746323529412,0.169472563422011,2341.0652173913
"20200513172701","train",0.0228196629,0.160590434284474,692,6809,816,6685,678,6671,14,138,0.89920424403183,0.979736035195307,0.830882352941177,0.169117647058824,0.00209424083769634,0.997905759162304,0.979768786127168,0.0202312138728324,0.979732706711705,0.0202672932882949,396.746323529412,0.169472563422011,2341.0652173913
"20200513172701","train",0.0228196629,0.160590434284474,692,6809,816,6685,678,6671,14,138,0.89920424403183,0.979736035195307,0.830882352941177,0.169117647058824,0.00209424083769634,0.997905759162304,0.979768786127168,0.0202312138728324,0.979732706711705,0.0202672932882949,396.746323529412,0.169472563422011,2341.0652173913
"20200513172701","train",0.0228196629,0.160590434284474,692,6809,816,6685,678,6671,14,138,0.89920424403183,0.979736035195307,0.830882352941177,0.169117647058824,0.00209424083769634,0.997905759162304,0.979768786127168,0.0202312138728324,0.979732706711705,0.0202672932882949,396.746323529412,0.169472563422011,2341.0652173913
"20200513172701","train",0.0228196629,0.160590434284474,692,6809,816,6685,678,6671,14,138,0.89920424403183,0.979736035195307,0.830882352941177,0.169117647058824,0.00209424083769634,0.997905759162304,0.979768786127168,0.0202312138728324,0.979732706711705,0.0202672932882949,396.746323529412,0.169472563422011,2341.0652173913
"20200513172701","train",0.0228196629,0.160590434284474,692,6809,816,6685,678,6671,14,138,0.89920424403183,0.979736035195307,0.830882352941177,0.169117647058824,0.00209424083769634,0.997905759162304,0.979768786127168,0.0202312138728324,0.979732706711705,0.0202672932882949,396.746323529412,0.169472563422011,2341.0652173913
"20200513172701","train",0.0228196629,0.160590434284474,692,6809,816,6685,678,6671,14,138,0.89920424403183,0.979736035195307,0.830882352941177,0.169117647058824,0.00209424083769634,0.997905759162304,0.979768786127168,0.0202312138728324,0.979732706711705,0.0202672932882949,396.746323529412,0.169472563422011,2341.0652173913
"20200513172701","train",0.0228196629,0.160590434284474,692,6809,816,6685,678,6671,14,138,0.89920424403183,0.979736035195307,0.830882352941177,0.169117647058824,0.00209424083769634,0.997905759162304,0.979768786127168,0.0202312138728324,0.979732706711705,0.0202672932882949,396.746323529412,0.169472563422011,2341.0652173913
"20200513172701","train",0.0228196629,0.160590434284474,692,6809,816,6685,678,6671,14,138,0.89920424403183,0.979736035195307,0.830882352941177,0.169117647058824,0.00209424083769634,0.997905759162304,0.979768786127168,0.0202312138728324,0.979732706711705,0.0202672932882949,396.746323529412,0.169472563422011,2341.0652173913
"20200513172701","train",0.0228196629,0.160590434284474,692,6809,816,6685,678,6671,14,138,0.89920424403183,0.979736035195307,0.830882352941177,0.169117647058824,0.00209424083769634,0.997905759162304,0.979768786127168,0.0202312138728324,0.979732706711705,0.0202672932882949,396.746323529412,0.169472563422011,2341.0652173913
"20200513172701","train",0.0228196629,0.160590434284474,692,6809,816,6685,678,6671,14,138,0.89920424403183,0.979736035195307,0.830882352941177,0.169117647058824,0.00209424083769634,0.997905759162304,0.979768786127168,0.0202312138728324,0.979732706711705,0.0202672932882949,396.746323529412,0.169472563422011,2341.0652173913
"20200513172701","train",0.0228196629,0.160590434284474,692,6809,816,6685,678,6671,14,138,0.89920424403183,0.979736035195307,0.830882352941177,0.169117647058824,0.00209424083769634,0.997905759162304,0.979768786127168,0.0202312138728324,0.979732706711705,0.0202672932882949,396.746323529412,0.169472563422011,2341.0652173913
"20200513172701","train",0.0228196629,0.160590434284474,692,6809,816,6685,678,6671,14,138,0.89920424403183,0.979736035195307,0.830882352941177,0.169117647058824,0.00209424083769634,0.997905759162304,0.979768786127168,0.0202312138728324,0.979732706711705,0.0202672932882949,396.746323529412,0.169472563422011,2341.0652173913
"20200513172701","train",0.0228196629,0.160590434284474,692,6809,816,6685,678,6671,14,138,0.89920424403183,0.979736035195307,0.830882352941177,0.169117647058824,0.00209424083769634,0.997905759162304,0.979768786127168,0.0202312138728324,0.979732706711705,0.0202672932882949,396.746323529412,0.169472563422011,2341.0652173913
"20200513172701","train",0.0228196629,0.160590434284474,692,6809,816,6685,678,6671,14,138,0.89920424403183,0.979736035195307,0.830882352941177,0.169117647058824,0.00209424083769634,0.997905759162304,0.979768786127168,0.0202312138728324,0.979732706711705,0.0202672932882949,396.746323529412,0.169472563422011,2341.0652173913
"20200513172701","train",0.0228196629,0.160590434284474,692,6809,816,6685,678,6671,14,138,0.89920424403183,0.979736035195307,0.830882352941177,0.169117647058824,0.00209424083769634,0.997905759162304,0.979768786127168,0.0202312138728324,0.979732706711705,0.0202672932882949,396.746323529412,0.169472563422011,2341.0652173913
"20200513172701","train",0.0228196629,0.160590434284474,692,6809,816,6685,678,6671,14,138,0.89920424403183,0.979736035195307,0.830882352941177,0.169117647058824,0.00209424083769634,0.997905759162304,0.979768786127168,0.0202312138728324,0.979732706711705,0.0202672932882949,396.746323529412,0.169472563422011,2341.0652173913
"20200513172701","train",0.0228196629,0.160590434284474,692,6809,816,6685,678,6671,14,138,0.89920424403183,0.979736035195307,0.830882352941177,0.169117647058824,0.00209424083769634,0.997905759162304,0.979768786127168,0.0202312138728324,0.979732706711705,0.0202672932882949,396.746323529412,0.169472563422011,2341.0652173913
"20200513172701","train",0.0228196629,0.160590434284474,692,6809,816,6685,678,6671,14,138,0.89920424403183,0.979736035195307,0.830882352941177,0.169117647058824,0.00209424083769634,0.997905759162304,0.979768786127168,0.0202312138728324,0.979732706711705,0.0202672932882949,396.746323529412,0.169472563422011,2341.0652173913
"20200513172701","train",0.0228196629,0.160590434284474,692,6809,816,6685,678,6671,14,138,0.89920424403183,0.979736035195307,0.830882352941177,0.169117647058824,0.00209424083769634,0.997905759162304,0.979768786127168,0.0202312138728324,0.979732706711705,0.0202672932882949,396.746323529412,0.169472563422011,2341.0652173913
"20200513172701","train",0.0228196629,0.160590434284474,692,6809,816,6685,678,6671,14,138,0.89920424403183,0.979736035195307,0.830882352941177,0.169117647058824,0.00209424083769634,0.997905759162304,0.979768786127168,0.0202312138728324,0.979732706711705,0.0202672932882949,396.746323529412,0.169472563422011,2341.0652173913
"20200513172701","train",0.0228196629,0.160590434284474,692,6809,816,6685,678,6671,14,138,0.89920424403183,0.979736035195307,0.830882352941177,0.169117647058824,0.00209424083769634,0.997905759162304,0.979768786127168,0.0202312138728324,0.979732706711705,0.0202672932882949,396.746323529412,0.169472563422011,2341.0652173913
"20200513172701","train",0.0228196629,0.160590434284474,692,6809,816,6685,678,6671,14,138,0.89920424403183,0.979736035195307,0.830882352941177,0.169117647058824,0.00209424083769634,0.997905759162304,0.979768786127168,0.0202312138728324,0.979732706711705,0.0202672932882949,396.746323529412,0.169472563422011,2341.0652173913
"20200513172701","train",0.0228196629,0.160590434284474,692,6809,816,6685,678,6671,14,138,0.89920424403183,0.979736035195307,0.830882352941177,0.169117647058824,0.00209424083769634,0.997905759162304,0.979768786127168,0.0202312138728324,0.979732706711705,0.0202672932882949,396.746323529412,0.169472563422011,2341.0652173913
"20200513172701","train",0.0228196629,0.160590434284474,692,6809,816,6685,678,6671,14,138,0.89920424403183,0.979736035195307,0.830882352941177,0.169117647058824,0.00209424083769634,0.997905759162304,0.979768786127168,0.0202312138728324,0.979732706711705,0.0202672932882949,396.746323529412,0.169472563422011,2341.0652173913
"20200513172701","train",0.0228196629,0.160590434284474,692,6809,816,6685,678,6671,14,138,0.89920424403183,0.979736035195307,0.830882352941177,0.169117647058824,0.00209424083769634,0.997905759162304,0.979768786127168,0.0202312138728324,0.979732706711705,0.0202672932882949,396.746323529412,0.169472563422011,2341.0652173913
"20200513172701","train",0.0228196629,0.160590434284474,692,6809,816,6685,678,6671,14,138,0.89920424403183,0.979736035195307,0.830882352941177,0.169117647058824,0.00209424083769634,0.997905759162304,0.979768786127168,0.0202312138728324,0.979732706711705,0.0202672932882949,396.746323529412,0.169472563422011,2341.0652173913
"20200513172701","train",0.0228196629,0.160590434284474,692,6809,816,6685,678,6671,14,138,0.89920424403183,0.979736035195307,0.830882352941177,0.169117647058824,0.00209424083769634,0.997905759162304,0.979768786127168,0.0202312138728324,0.979732706711705,0.0202672932882949,396.746323529412,0.169472563422011,2341.0652173913
"20200513172701","train",0.0228196629,0.160590434284474,692,6809,816,6685,678,6671,14,138,0.89920424403183,0.979736035195307,0.830882352941177,0.169117647058824,0.00209424083769634,0.997905759162304,0.979768786127168,0.0202312138728324,0.979732706711705,0.0202672932882949,396.746323529412,0.169472563422011,2341.0652173913
"20200513172701","train",0.0228196629,0.160590434284474,692,6809,816,6685,678,6671,14,138,0.89920424403183,0.979736035195307,0.830882352941177,0.169117647058824,0.00209424083769634,0.997905759162304,0.979768786127168,0.0202312138728324,0.979732706711705,0.0202672932882949,396.746323529412,0.169472563422011,2341.0652173913
"20200513172701","train",0.0228196629,0.160590434284474,692,6809,816,6685,678,6671,14,138,0.89920424403183,0.979736035195307,0.830882352941177,0.169117647058824,0.00209424083769634,0.997905759162304,0.979768786127168,0.0202312138728324,0.979732706711705,0.0202672932882949,396.746323529412,0.169472563422011,2341.0652173913
"20200513172701","train",0.0228196629,0.160590434284474,692,6809,816,6685,678,6671,14,138,0.89920424403183,0.979736035195307,0.830882352941177,0.169117647058824,0.00209424083769634,0.997905759162304,0.979768786127168,0.0202312138728324,0.979732706711705,0.0202672932882949,396.746323529412,0.169472563422011,2341.0652173913
"20200513172701","train",0.0228196629,0.160590434284474,692,6809,816,6685,678,6671,14,138,0.89920424403183,0.979736035195307,0.830882352941177,0.169117647058824,0.00209424083769634,0.997905759162304,0.979768786127168,0.0202312138728324,0.979732706711705,0.0202672932882949,396.746323529412,0.169472563422011,2341.0652173913
"20200513172701","train",0.0228196629,0.160590434284474,692,6809,816,6685,678,6671,14,138,0.89920424403183,0.979736035195307,0.830882352941177,0.169117647058824,0.00209424083769634,0.997905759162304,0.979768786127168,0.0202312138728324,0.979732706711705,0.0202672932882949,396.746323529412,0.169472563422011,2341.0652173913
"20200513172701","train",0.0228196629,0.160590434284474,692,6809,816,6685,678,6671,14,138,0.89920424403183,0.979736035195307,0.830882352941177,0.169117647058824,0.00209424083769634,0.997905759162304,0.979768786127168,0.0202312138728324,0.979732706711705,0.0202672932882949,396.746323529412,0.169472563422011,2341.0652173913
"20200513172701","train",0.0228196629,0.160590434284474,692,6809,816,6685,678,6671,14,138,0.89920424403183,0.979736035195307,0.830882352941177,0.169117647058824,0.00209424083769634,0.997905759162304,0.979768786127168,0.0202312138728324,0.979732706711705,0.0202672932882949,396.746323529412,0.169472563422011,2341.0652173913
"20200513172701","train",0.0228196629,0.160590434284474,692,6809,816,6685,678,6671,14,138,0.89920424403183,0.979736035195307,0.830882352941177,0.169117647058824,0.00209424083769634,0.997905759162304,0.979768786127168,0.0202312138728324,0.979732706711705,0.0202672932882949,396.746323529412,0.169472563422011,2341.0652173913
"20200513172701","train",0.0228196629,0.160590434284474,692,6809,816,6685,678,6671,14,138,0.89920424403183,0.979736035195307,0.830882352941177,0.169117647058824,0.00209424083769634,0.997905759162304,0.979768786127168,0.0202312138728324,0.979732706711705,0.0202672932882949,396.746323529412,0.169472563422011,2341.0652173913
"20200513172701","train",0.0228196629,0.160590434284474,692,6809,816,6685,678,6671,14,138,0.89920424403183,0.979736035195307,0.830882352941177,0.169117647058824,0.00209424083769634,0.997905759162304,0.979768786127168,0.0202312138728324,0.979732706711705,0.0202672932882949,396.746323529412,0.169472563422011,2341.0652173913
"20200513172701","train",0.0228196629,0.160590434284474,692,6809,816,6685,678,6671,14,138,0.89920424403183,0.979736035195307,0.830882352941177,0.169117647058824,0.00209424083769634,0.997905759162304,0.979768786127168,0.0202312138728324,0.979732706711705,0.0202672932882949,396.746323529412,0.169472563422011,2341.0652173913
"20200513172701","train",0.0228196629,0.160590434284474,692,6809,816,6685,678,6671,14,138,0.89920424403183,0.979736035195307,0.830882352941177,0.169117647058824,0.00209424083769634,0.997905759162304,0.979768786127168,0.0202312138728324,0.979732706711705,0.0202672932882949,396.746323529412,0.169472563422011,2341.0652173913
"20200513172701","train",0.0228196629,0.160590434284474,692,6809,816,6685,678,6671,14,138,0.89920424403183,0.979736035195307,0.830882352941177,0.169117647058824,0.00209424083769634,0.997905759162304,0.979768786127168,0.0202312138728324,0.979732706711705,0.0202672932882949,396.746323529412,0.169472563422011,2341.0652173913
"20200513172701","train",0.979541499,0.997457072772299,1,7500,816,6685,1,6685,0,815,0.00244798041615667,0.891347820290628,0.00122549019607843,0.998774509803922,0,1,1,0,0.891333333333333,0.108666666666667,Inf,0.998774509803922,Inf
"20200513172701","train",0.979541499,0.997457072772299,1,7500,816,6685,1,6685,0,815,0.00244798041615667,0.891347820290628,0.00122549019607843,0.998774509803922,0,1,1,0,0.891333333333333,0.108666666666667,Inf,0.998774509803922,Inf
"20200513172701","train",0.979541499,0.997457072772299,1,7500,816,6685,1,6685,0,815,0.00244798041615667,0.891347820290628,0.00122549019607843,0.998774509803922,0,1,1,0,0.891333333333333,0.108666666666667,Inf,0.998774509803922,Inf
